"customer","customer_country","fraud_flag","timestamp","counterparty","counterparty_country","type","ccy","amount"
"C44573437474911","UK","N","2021-05-10 18:46:58",47953623559991,,"INTEREST","GBP","50769.73"
"C44573437474911","UK","N","2021-06-04 03:52:44",47953623559991,"JP","INTEREST","USD","5557.68"
"C44573437474911","UK","N","2021-06-14 16:24:15",47953623559991,"JP","INTEREST","JPY","6574146.34"
"C44573437474911","UK","N","2021-07-13 18:25:47",47953623559991,"JP","INTEREST","GBP","50186.36"
"C44573437474911","UK","N","2021-09-14 17:33:50",47953623559991,"JP","INTEREST","GBP","50796"
"C44573437474911","UK","N","2021-10-12 13:21:37",47953623559991,,"INTEREST","USD","5544.44"
"C44573437474911","UK","N","2021-12-27 16:25:20",47953623559991,"JP","INTEREST","JPY","6570632.68"
"C44573437474911","UK","N","2021-06-20 01:01:23",47953623559991,"JP","PAYMENT","GBP","5681.21"
"C44573437474911","UK","N","2021-02-10 14:43:20",47953623559991,"JP","TRANSFER","USD","28391.89"
"C44573437474911","UK","N","2021-04-17 03:22:14",47953623559991,"JP","TRANSFER","USD","28006.3"
"C44573437474911","UK","N","2021-04-20 23:50:51",47953623559991,"JP","TRANSFER","GBP","13972.8"
"C44573437474911","UK","N","2021-06-17 20:39:25",47953623559991,"JP","TRANSFER","GBP","13906.95"
"C44573437474911","UK","N","2021-07-05 19:42:32",47953623559991,"JP","TRANSFER","JPY","7960176.2"
"C44573437474911","UK","N","2021-07-11 04:30:34",47953623559991,"JP","TRANSFER","JPY","7958860.98"
"C44573437474911","UK","N","2021-07-22 00:40:03",47953623559991,"JP","TRANSFER","USD","28005.63"
"C44573437474911","UK","N","2021-08-26 19:31:52",47953623559991,"JP","TRANSFER","GBP","13839.62"
"C44573437474911","UK","N","2021-10-06 22:27:26",47953623559991,"JP","TRANSFER","USD","28035.43"
"C44573437474911","UK","N","2021-11-29 01:23:45",47953623559991,"JP","TRANSFER","GBP","13844.05"
"C44573437474911","UK","N","2021-12-09 14:27:32",47953623559991,"JP","TRANSFER","JPY","7959124.88"
"C44573437474911","UK","N","2021-12-21 20:17:23",47953623559991,"JP","TRANSFER","USD","27819.15"
"C44573437474911","UK","N","2021-08-31 03:19:13",47953623559991,"JP","TT","INR","6573762.96"
"C45519673595193","SG","N","2021-01-11 12:50:24",74734469769763,"BR","INVESTMENT","BRL","69815.07"
"C45519673595193","SG","N","2021-01-18 17:11:50",74734469769763,"BR","INVESTMENT","SGD","62618.23"
"C45519673595193","SG","N","2021-02-23 20:04:14",74734469769763,"BR","INVESTMENT","SGD","62713.47"
"C45519673595193","SG","N","2021-04-09 19:58:34",74734469769763,,"INVESTMENT","BRL","69862.95"
"C45519673595193","SG","N","2021-04-13 17:43:48",74734469769763,"BR","INVESTMENT","BRL","69764.64"
"C45519673595193","SG","N","2021-05-07 16:45:56",74734469769763,"BR","INVESTMENT","BRL","70259.99"
"C45519673595193","SG","N","2021-05-26 06:53:27",74734469769763,"BR","INVESTMENT","SGD","62374.85"
"C45519673595193","SG","N","2021-06-15 10:55:29",74734469769763,,"INVESTMENT","SGD","62000"
"C45519673595193","SG","N","2021-10-30 16:22:48",74734469769763,"BR","INVESTMENT","BRL","70145.66"
"C45519673595193","SG","N","2021-12-16 22:38:25",74734469769763,"BR","INVESTMENT","BRL","70271.27"
"C45519673595193","SG","N","2021-05-22 17:40:48",74734469769763,"BR","TRANSFER","SGD","69604.75"
"C45519673595193","SG","N","2021-08-20 07:20:43",23361554969929,"CN","BILLING","EUR","48880.96"
"C45519673595193","SG","N","2021-01-15 19:33:34",23361554969929,"CN","TT","SGD","31169.29"
"C45519673595193","SG","N","2021-02-05 09:46:02",23361554969929,"CN","TT","GBP","48700"
"C45519673595193","SG","N","2021-02-14 17:59:37",23361554969929,"CN","TT","SGD","31464.59"
"C45519673595193","SG","N","2021-02-25 16:11:24",23361554969929,"CN","TT","SGD","31080.52"
"C45519673595193","SG","N","2021-04-04 15:35:40",23361554969929,,"TT","USD","48966.57"
"C45519673595193","SG","N","2021-04-17 21:24:16",23361554969929,"CN","TT","CNY","420274.34"
"C45519673595193","SG","N","2021-04-23 18:09:18",23361554969929,"CN","TT","GBP","48582.49"
"C45519673595193","SG","N","2021-05-09 11:40:38",23361554969929,"CN","TT","SGD","31268.19"
"C45519673595193","SG","N","2021-05-23 10:17:32",23361554969929,"CN","TT","CNY","420201.17"
"C45519673595193","SG","N","2021-05-24 15:37:16",23361554969929,,"TT","SGD","31000"
"C45519673595193","SG","N","2021-05-27 09:43:09",23361554969929,"CN","TT","EUR","48398.85"
"C45519673595193","SG","N","2021-06-16 09:25:06",23361554969929,"CN","TT","CNY","419007.84"
"C45519673595193","SG","N","2021-06-20 11:04:14",23361554969929,"CN","TT","SGD","31406.42"
"C45519673595193","SG","N","2021-07-14 09:50:31",23361554969929,,"TT","CNY","419414"
"C45519673595193","SG","N","2021-09-25 18:57:53",23361554969929,"CN","TT","CNY","419216.74"
"C45519673595193","SG","N","2021-10-13 04:09:16",23361554969929,"CN","TT","GBP","48948.95"
"C45519673595193","SG","N","2021-10-24 23:45:36",23361554969929,"CN","TT","CNY","419890.01"
"C45519673595193","SG","N","2021-11-01 04:24:28",23361554969929,"CN","TT","SGD","31153.99"
"C45519673595193","SG","N","2021-11-12 20:17:37",23361554969929,"CN","TT","SGD","31045.52"
"C45519673595193","SG","N","2021-12-16 12:06:54",23361554969929,"CN","TT","CNY","418335.63"
"C45519673595193","SG","N","2021-02-17 12:35:03",96675489988317,"SG","INTEREST","USD","66001.9"
"C45519673595193","SG","N","2021-05-21 17:22:40",96675489988317,"SG","INTEREST","USD","65247.83"
"C45519673595193","SG","N","2021-05-30 16:07:25",96675489988317,"SG","INTEREST","SGD","45735.06"
"C45519673595193","SG","N","2021-11-06 13:22:54",96675489988317,"SG","INTEREST","USD","65536.47"
"C45519673595193","SG","N","2021-12-10 18:01:58",96675489988317,"SG","INTEREST","USD","65229.26"
"C45519673595193","SG","N","2021-12-15 12:49:31",96675489988317,,"INTEREST","USD","64859.97"
"C45519673595193","SG","N","2021-02-11 13:54:56",96675489988317,,"INVESTMENT","CNY","65282.08"
"C45519673595193","SG","N","2021-02-02 20:12:11",96675489988317,"SG","TRANSFER","USD","60304.56"
"C45519673595193","SG","N","2021-06-02 10:12:42",96675489988317,"SG","TRANSFER","SGD","85368.93"
"C45519673595193","SG","N","2021-06-24 22:52:37",96675489988317,,"TRANSFER","SGD","85484.17"
"C45519673595193","SG","N","2021-07-21 20:13:36",96675489988317,"SG","TRANSFER","USD","59889.65"
"C45519673595193","SG","N","2021-07-22 16:59:15",96675489988317,"SG","TRANSFER","USD","60374.53"
"C45519673595193","SG","N","2021-08-24 18:16:31",96675489988317,"SG","TRANSFER","SGD","85300.12"
"C45519673595193","SG","N","2021-09-18 17:54:41",96675489988317,"SG","TRANSFER","SGD","84969.26"
"C45519673595193","SG","N","2021-12-31 02:26:45",96675489988317,"SG","TT","JPY","84922.85"
"C47796892163886","UK","N","2021-01-03 04:25:48",48738769328463,"BR","BILLING","BRL","232408.33"
"C47796892163886","UK","N","2021-01-25 21:18:49",48738769328463,"BR","BILLING","BRL","231915.89"
"C47796892163886","UK","N","2021-02-19 05:21:12",48738769328463,,"BILLING","BRL","232226.61"
"C47796892163886","UK","N","2021-02-27 21:57:47",48738769328463,"BR","BILLING","GBP","48830.48"
"C47796892163886","UK","N","2021-03-04 01:35:48",48738769328463,"BR","BILLING","BRL","232592.18"
"C47796892163886","UK","N","2021-04-18 01:36:23",48738769328463,"BR","BILLING","BRL","232827.96"
"C47796892163886","UK","N","2021-05-05 17:26:59",48738769328463,,"BILLING","GBP","48382.56"
"C47796892163886","UK","N","2021-08-01 16:20:02",48738769328463,"BR","BILLING","GBP","48573.06"
"C47796892163886","UK","N","2021-08-01 22:31:26",48738769328463,"BR","BILLING","BRL","232048.32"
"C47796892163886","UK","N","2021-09-09 18:45:43",48738769328463,"BR","BILLING","GBP","48433.46"
"C47796892163886","UK","N","2021-10-23 11:08:38",48738769328463,"BR","BILLING","GBP","48761.23"
"C47796892163886","UK","N","2021-10-26 02:36:07",48738769328463,"BR","BILLING","GBP","48473.78"
"C47796892163886","UK","N","2021-10-31 17:29:54",48738769328463,"BR","BILLING","GBP","48608.9"
"C47796892163886","UK","N","2021-11-05 04:38:18",48738769328463,"BR","BILLING","BRL","232353.36"
"C47796892163886","UK","N","2021-11-24 23:25:26",48738769328463,"BR","BILLING","BRL","232029.42"
"C47796892163886","UK","N","2021-12-29 21:41:40",48738769328463,"BR","BILLING","GBP","48401.8"
"C47796892163886","UK","N","2021-01-28 15:44:22",48738769328463,"BR","INVESTMENT","BRL","59391.93"
"C47796892163886","UK","N","2021-06-25 23:53:35",48738769328463,"BR","INVESTMENT","BRL","59665.01"
"C47796892163886","UK","N","2021-10-07 17:20:17",48738769328463,"BR","INVESTMENT","GBP","12135.82"
"C47796892163886","UK","N","2021-10-28 17:53:44",48738769328463,"BR","INVESTMENT","BRL","59226.33"
"C47796892163886","UK","N","2021-11-20 17:54:12",48738769328463,"BR","INVESTMENT","GBP","12045.39"
"C47796892163886","UK","N","2021-03-10 17:01:57",48738769328463,"BR","TRANSFER","JPY","12273.4"
"C47796892163886","UK","N","2021-07-04 16:05:08",64968375197448,"FR","BILLING","EUR","28402.85"
"C47796892163886","UK","N","2021-10-07 21:15:34",64968375197448,"FR","DIVIDEND","USD","22285.04"
"C47796892163886","UK","N","2021-11-22 03:41:04",64968375197448,,"OTHER","BRL","56276.06"
"C47796892163886","UK","N","2021-01-03 16:22:01",57664333912897,"US","BILLING","USD","58349.07"
"C47796892163886","UK","N","2021-02-13 22:24:56",57664333912897,"US","BILLING","GBP","40080.69"
"C47796892163886","UK","N","2021-03-02 18:15:36",57664333912897,,"BILLING","USD","58398.77"
"C47796892163886","UK","N","2021-03-24 01:28:16",57664333912897,"US","BILLING","GBP","40121.15"
"C47796892163886","UK","N","2021-03-26 18:35:32",57664333912897,"US","BILLING","USD","58663.35"
"C47796892163886","UK","N","2021-04-05 19:10:05",57664333912897,"US","BILLING","USD","58845.14"
"C47796892163886","UK","N","2021-04-07 14:23:59",57664333912897,"United States","BILLING","USD","58589.01"
"C47796892163886","UK","N","2021-05-13 15:04:20",57664333912897,"United States","BILLING","USD","58356.56"
"C47796892163886","UK","N","2021-05-25 16:27:20",57664333912897,"US","BILLING","USD","58555.31"
"C47796892163886","UK","N","2021-06-11 13:39:30",57664333912897,"US","BILLING","USD","58805.97"
"C47796892163886","UK","N","2021-07-05 00:33:16",57664333912897,"US","BILLING","GBP","39751.49"
"C47796892163886","UK","N","2021-07-05 23:48:32",57664333912897,"United States","BILLING","GBP","39764.81"
"C47796892163886","UK","N","2021-07-14 17:36:41",57664333912897,"United States","BILLING","GBP","39983.48"
"C47796892163886","UK","N","2021-08-01 16:38:51",57664333912897,"US","BILLING","USD","58858.44"
"C47796892163886","UK","N","2021-08-13 05:46:29",57664333912897,"US","BILLING","USD","58247.75"
"C47796892163886","UK","N","2021-09-01 03:38:13",57664333912897,"US","BILLING","USD","58188.95"
"C47796892163886","UK","N","2021-09-25 23:26:08",57664333912897,"US","BILLING","GBP","40264.58"
"C47796892163886","UK","N","2021-10-20 15:52:09",57664333912897,"US","BILLING","GBP","40000"
"C47796892163886","UK","N","2021-10-31 03:00:58",57664333912897,"US","BILLING","GBP","40394.49"
"C47796892163886","UK","N","2021-11-01 23:20:51",57664333912897,"US","BILLING","GBP","39757.07"
"C47796892163886","UK","N","2021-12-03 19:34:26",57664333912897,"US","BILLING","GBP","39885.7"
"C47796892163886","UK","N","2021-06-01 18:48:52",57664333912897,"United States","DIVIDEND","BRL","40112.19"
"C47796892163886","UK","N","2021-09-18 22:01:42",57664333912897,"United States","INTEREST","SGD","39987.69"
"C47796892163886","UK","N","2021-10-04 12:21:44",57664333912897,"US","INVESTMENT","CNY","58363.22"
"C47796892163886","UK","N","2021-09-02 16:20:42",57664333912897,"US","TRANSFER","BRL","40173.56"
"C48445558373583","UK","N","2021-01-25 19:27:27",23859178936378,"DE","DIVIDEND","BRL","272540.49"
"C48445558373583","UK","N","2021-02-24 18:18:39",23859178936378,"DE","DIVIDEND","BRL","272611.93"
"C48445558373583","UK","N","2021-02-28 22:22:12",23859178936378,"DE","DIVIDEND","BRL","272973.77"
"C48445558373583","UK","N","2021-03-17 17:18:53",23859178936378,"DE","DIVIDEND","GBP","47498.5"
"C48445558373583","UK","N","2021-04-28 22:07:29",23859178936378,"DE","DIVIDEND","EUR","43376.33"
"C48445558373583","UK","N","2021-05-29 15:01:32",23859178936378,"DE","DIVIDEND","GBP","48024.28"
"C48445558373583","UK","N","2021-11-27 18:40:01",23859178936378,"DE","DIVIDEND","BRL","273003.12"
"C48445558373583","UK","N","2021-12-27 17:36:48",23859178936378,"DE","DIVIDEND","GBP","47917.56"
"C48445558373583","UK","N","2021-03-30 04:54:02",23859178936378,"DE","INVESTMENT","SGD","43379.17"
"C48445558373583","UK","N","2021-05-25 01:12:50",23859178936378,"DE","OTHER","JPY","36677.12"
"C48445558373583","UK","N","2021-01-08 14:56:19",23859178936378,"DE","TT","SGD","36831.34"
"C48445558373583","UK","N","2021-01-13 18:47:47",23859178936378,"DE","TT","EUR","40744.99"
"C48445558373583","UK","N","2021-01-22 00:59:00",23859178936378,"DE","TT","GBP","36813.27"
"C48445558373583","UK","N","2021-02-21 21:01:02",23859178936378,"DE","TT","GBP","37000"
"C48445558373583","UK","N","2021-03-31 22:11:51",23859178936378,"DE","TT","BRL","123163.6"
"C48445558373583","UK","N","2021-08-04 17:46:44",23859178936378,"DE","TT","BRL","122971.62"
"C48445558373583","UK","N","2021-08-10 19:37:33",23859178936378,"DE","TT","BRL","122000"
"C48445558373583","UK","N","2021-09-07 00:26:52",23859178936378,"DE","TT","GBP","36700"
"C48445558373583","UK","N","2021-09-25 22:33:45",23859178936378,"DE","TT","BRL","122677.89"
"C48445558373583","UK","N","2021-12-09 23:04:58",23859178936378,"DE","TT","EUR","40654.29"
"C48445558373583","UK","N","2021-01-28 17:25:34",58217614397164,"JP","PAYMENT","USD","8364479.48"
"C48445558373583","UK","N","2021-01-01 22:14:28",58217614397164,"JP","TRANSFER","JPY","8368190.97"
"C48445558373583","UK","N","2021-02-08 19:01:52",58217614397164,"JP","TRANSFER","JPY","8400000"
"C48445558373583","UK","N","2021-02-22 22:09:05",58217614397164,"JP","TRANSFER","GBP","35000"
"C48445558373583","UK","N","2021-02-28 00:39:08",58217614397164,"JP","TRANSFER","JPY","8364189.95"
"C48445558373583","UK","N","2021-03-13 20:57:31",58217614397164,"JP","TRANSFER","GBP","34534.25"
"C48445558373583","UK","N","2021-05-20 02:38:13",58217614397164,"JP","TRANSFER","SGD","8362750.11"
"C48445558373583","UK","N","2021-06-11 23:19:10",58217614397164,"JP","TRANSFER","GBP","35000"
"C48445558373583","UK","N","2021-06-25 19:26:18",58217614397164,"JP","TRANSFER","HKD","8370241.94"
"C48445558373583","UK","N","2021-06-26 15:39:34",58217614397164,"JP","TRANSFER","JPY","8372707.88"
"C48445558373583","UK","N","2021-07-15 16:26:40",58217614397164,"JP","TRANSFER","GBP","34456.25"
"C48445558373583","UK","N","2021-08-12 00:20:14",58217614397164,"JP","TRANSFER","JPY","8362217.8"
"C48445558373583","UK","N","2021-09-14 16:14:22",58217614397164,"JP","TRANSFER","GBP","34453.04"
"C48445558373583","UK","N","2021-10-15 14:27:38",58217614397164,"JP","TRANSFER","JPY","8372061.54"
"C48445558373583","UK","N","2021-11-12 18:44:14",58217614397164,"JP","TRANSFER","JPY","8369736.62"
"C48445558373583","UK","N","2021-03-16 16:17:50",58217614397164,"JP","TT","JPY","7425600.8"
"C48445558373583","UK","N","2021-03-25 23:42:35",58217614397164,"JP","TT","JPY","7424950.17"
"C48445558373583","UK","N","2021-03-30 20:20:29",58217614397164,"JP","TT","JPY","7423341.95"
"C48445558373583","UK","N","2021-04-16 00:08:05",58217614397164,"JP","TT","JPY","7427069.24"
"C48445558373583","UK","N","2021-05-15 01:59:52",58217614397164,"JP","TT","JPY","7427000"
"C48445558373583","UK","N","2021-09-23 02:00:04",58217614397164,"JP","TT","GBP","31364.89"
"C48445558373583","UK","N","2021-10-06 04:59:25",58217614397164,"JP","TT","GBP","31562.65"
"C48445558373583","UK","N","2021-11-29 03:26:03",58217614397164,"JP","TT","GBP","31474.43"
"C48445558373583","UK","N","2021-12-21 20:11:48",58217614397164,"JP","TT","USD","7426230.81"
"C48445558373583","UK","N","2021-01-20 01:38:48",61663849545582,"UK","BILLING","EUR","48569.76"
"C48445558373583","UK","N","2021-02-10 17:15:15",61663849545582,"UK","BILLING","GBP","14034.13"
"C48445558373583","UK","N","2021-02-16 15:05:37",61663849545582,"UK","BILLING","EUR","48616.53"
"C48445558373583","UK","N","2021-03-01 01:15:45",61663849545582,"UK","BILLING","GBP","14091.47"
"C48445558373583","UK","N","2021-05-28 03:48:30",61663849545582,"UK","BILLING","GBP","14000"
"C48445558373583","UK","N","2021-06-08 18:25:22",61663849545582,"UK","BILLING","JPY","49000"
"C48445558373583","UK","N","2021-06-24 02:54:22",61663849545582,"UK","BILLING","EUR","48707.61"
"C48445558373583","UK","N","2021-06-24 18:25:22",61663849545582,"UK","BILLING","EUR","48405.63"
"C48445558373583","UK","N","2021-12-01 23:42:00",61663849545582,"UK","BILLING","EUR","48856.94"
"C48445558373583","UK","N","2021-01-23 18:51:26",61663849545582,,"INVESTMENT","GBP","18339.51"
"C48445558373583","UK","N","2021-03-22 16:04:18",61663849545582,"UK","INVESTMENT","GBP","18471.22"
"C48445558373583","UK","N","2021-05-18 20:08:09",61663849545582,"UK","INVESTMENT","EUR","62941.66"
"C48445558373583","UK","N","2021-08-28 01:50:38",61663849545582,"UK","INVESTMENT","EUR","63352.73"
"C48445558373583","UK","N","2021-10-15 01:05:06",61663849545582,"UK","INVESTMENT","EUR","63429.41"
"C48445558373583","UK","N","2021-11-29 15:52:45",61663849545582,"UK","INVESTMENT","GBP","18204.44"
"C48445558373583","UK","N","2021-02-21 03:14:45",61663849545582,"UK","OTHER","SGD","63584.27"
"C48445558373583","UK","N","2021-07-18 06:26:37",61663849545582,"UK","OTHER","INR","14098.69"
"C48445558373583","UK","N","2021-07-21 17:53:05",61663849545582,"UK","TT","JPY","18566.67"
"C52132423127766","US","N","2021-02-01 06:19:20",44955214926365,"IN","OTHER","USD","76678.36"
"C52132423127766","US","N","2021-02-10 04:51:40",44955214926365,"IN","OTHER","USD","76784.72"
"C52132423127766","US","N","2021-03-09 23:20:55",44955214926365,"IN","OTHER","USD","76516.36"
"C52132423127766","US","N","2021-03-29 20:58:13",44955214926365,"IN","OTHER","INR","220937.87"
"C52132423127766","US","N","2021-06-01 01:49:37",44955214926365,"IN","OTHER","INR","221824.64"
"C52132423127766","US","N","2021-06-08 05:00:43",13368276523163,"SG","INTEREST","INR","6988.58"
"C52132423127766","US","N","2021-11-14 21:38:43",13368276523163,"SG","INTEREST","BRL","8574.17"
"C52132423127766","US","N","2021-11-25 20:45:57",13368276523163,"SG","INTEREST","BRL","57399.54"
"C52132423127766","US","N","2021-06-25 19:45:35",13368276523163,"SG","INVESTMENT","CNY","275847.29"
"C52132423127766","US","N","2021-07-28 23:48:56",13368276523163,"SG","INVESTMENT","CNY","276075.24"
"C52132423127766","US","N","2021-08-17 17:52:23",13368276523163,"SG","INVESTMENT","CNY","275995.67"
"C52132423127766","US","N","2021-09-02 17:28:42",13368276523163,"SG","INVESTMENT","USD","73518.37"
"C52132423127766","US","N","2021-10-21 05:42:43",13368276523163,"SG","INVESTMENT","USD","73092.99"
"C52132423127766","US","N","2021-02-21 08:57:09",13368276523163,"SG","OTHER","USD","57491.1"
"C52132423127766","US","N","2021-03-04 20:52:53",13368276523163,"SG","OTHER","CNY","172793.55"
"C52132423127766","US","N","2021-03-20 09:11:40",13368276523163,"SG","OTHER","SGD","6791.3"
"C52132423127766","US","N","2021-03-24 10:45:07",13368276523163,"SG","OTHER","CNY","172618.34"
"C52132423127766","US","N","2021-04-05 01:13:38",13368276523163,"SG","OTHER","USD","57905.6"
"C52132423127766","US","N","2021-05-06 02:06:06",13368276523163,,"OTHER","CNY","172384.89"
"C52132423127766","US","N","2021-05-17 07:02:34",13368276523163,"SG","OTHER","CNY","173000"
"C52132423127766","US","N","2021-06-23 19:56:01",13368276523163,"SG","OTHER","SGD","6734.97"
"C52132423127766","US","N","2021-10-07 20:28:31",13368276523163,"SG","OTHER","USD","57294.35"
"C52132423127766","US","N","2021-10-24 03:13:14",13368276523163,"SG","OTHER","CNY","172447.26"
"C52132423127766","US","N","2021-11-24 07:32:55",13368276523163,,"OTHER","CNY","172800"
"C52132423127766","US","N","2022-01-01 02:23:33",13368276523163,"SG","OTHER","CNY","172525.22"
"C52132423127766","US","N","2021-09-09 23:42:22",13368276523163,"SG","TRANSFER","CNY","173583.94"
"C52132423127766","US","N","2021-03-01 05:20:44",96319584383132,"US","TRANSFER","USD","62102.64"
"C55457419782927","US","N","2021-01-27 01:46:04",99122361993675,"DE","BILLING","EUR","29521.44"
"C55457419782927","US","N","2021-04-16 05:53:03",99122361993675,"DE","BILLING","USD","50229.34"
"C55457419782927","US","N","2021-05-05 18:59:52",99122361993675,"DE","BILLING","USD","51009.52"
"C55457419782927","US","N","2021-06-17 07:38:41",99122361993675,"DE","BILLING","USD","50525.57"
"C55457419782927","US","N","2021-12-06 06:19:54",99122361993675,"DE","BILLING","EUR","29476.92"
"C55457419782927","US","N","2021-03-24 08:39:57",37181683362881,"DE","DIVIDEND","EUR","25222.5"
"C55457419782927","US","N","2021-03-25 08:40:13",99122361993675,"DE","DIVIDEND","JPY","52000"
"C55457419782927","US","N","2021-04-23 20:59:53",37181683362881,"DE","DIVIDEND","SGD","64844.62"
"C55457419782927","US","N","2021-05-14 05:03:13",37181683362881,"DE","DIVIDEND","EUR","24962.43"
"C55457419782927","US","N","2021-10-15 06:16:39",37181683362881,"DE","DIVIDEND","USD","64804.21"
"C55457419782927","US","N","2021-11-02 07:08:16",37181683362881,"DE","DIVIDEND","USD","64000"
"C55457419782927","US","N","2021-01-26 22:51:03",37181683362881,"DE","INVESTMENT","HKD","64457.01"
"C55457419782927","US","N","2021-02-03 20:41:44",37181683362881,"DE","PAYMENT","USD","76240.94"
"C55457419782927","US","N","2021-02-14 02:47:22",37181683362881,"DE","PAYMENT","USD","76109.57"
"C55457419782927","US","N","2021-03-09 21:24:38",37181683362881,"DE","PAYMENT","EUR","34845.89"
"C55457419782927","US","N","2021-06-16 04:14:33",99122361993675,"DE","PAYMENT","EUR","8623.12"
"C55457419782927","US","N","2021-07-18 21:48:29",99122361993675,"DE","PAYMENT","USD","52286.84"
"C55457419782927","US","N","2021-07-25 06:04:58",37181683362881,"DE","PAYMENT","EUR","34663.87"
"C55457419782927","US","N","2021-07-26 01:46:17",99122361993675,"DE","PAYMENT","EUR","8513.34"
"C55457419782927","US","N","2021-09-09 09:39:27",37181683362881,"DE","PAYMENT","EUR","35184.52"
"C55457419782927","US","N","2021-09-09 19:39:14",37181683362881,"DE","PAYMENT","USD","75977.57"
"C55457419782927","US","N","2021-10-05 02:42:02",37181683362881,"DE","PAYMENT","EUR","34801.86"
"C55457419782927","US","N","2021-10-30 05:07:40",37181683362881,"DE","PAYMENT","EUR","35039.85"
"C55457419782927","US","N","2021-11-08 06:26:13",99122361993675,"DE","PAYMENT","EUR","8590.23"
"C55457419782927","US","N","2021-12-05 00:46:17",37181683362881,"DE","PAYMENT","EUR","34856.22"
"C55457419782927","US","N","2021-07-05 02:48:18",37181683362881,"DE","TRANSFER","JPY","34813.81"
"C55457419782927","US","N","2021-08-22 01:30:09",37181683362881,"DE","TRANSFER","JPY","25187.33"
"C55457419782927","US","N","2021-06-08 11:23:46",24568669167988,"JP","DIVIDEND","HKD","578056.87"
"C55457419782927","US","N","2021-01-11 06:04:26",94146221679432,"JP","INVESTMENT","JPY","5880000"
"C55457419782927","US","N","2021-01-16 01:44:40",94146221679432,"JP","INVESTMENT","USD","20238.68"
"C55457419782927","US","N","2021-01-16 05:31:36",24568669167988,"JP","INVESTMENT","USD","65972.87"
"C55457419782927","US","N","2021-03-05 02:45:47",94146221679432,"JP","INVESTMENT","USD","20162.71"
"C55457419782927","US","N","2021-03-06 00:45:40",94146221679432,"JP","INVESTMENT","USD","20102.99"
"C55457419782927","US","N","2021-03-11 23:33:34",24568669167988,"JP","INVESTMENT","JPY","4440077"
"C55457419782927","US","N","2021-03-27 00:11:47",94146221679432,"JP","INVESTMENT","USD","20026.98"
"C55457419782927","US","N","2021-03-27 06:20:02",24568669167988,"JP","INVESTMENT","JPY","4440346.54"
"C55457419782927","US","N","2021-04-09 04:46:13",24568669167988,"JP","INVESTMENT","JPY","4436242.83"
"C55457419782927","US","N","2021-04-13 19:38:27",94146221679432,"JP","INVESTMENT","USD","20336.88"
"C55457419782927","US","N","2021-05-02 05:19:04",94146221679432,"JP","INVESTMENT","JPY","5884959.26"
"C55457419782927","US","N","2021-05-05 05:40:11",94146221679432,"JP","INVESTMENT","JPY","5884047.69"
"C55457419782927","US","N","2021-06-10 07:19:23",94146221679432,"JP","INVESTMENT","USD","20229.1"
"C55457419782927","US","N","2021-06-17 22:23:50",94146221679432,"JP","INVESTMENT","JPY","5879922.27"
"C55457419782927","US","N","2021-06-30 03:15:57",94146221679432,"JP","INVESTMENT","JPY","5879675.01"
"C55457419782927","US","N","2021-07-05 08:40:04",94146221679432,"JP","INVESTMENT","USD","20223.15"
"C55457419782927","US","N","2021-07-16 20:31:24",94146221679432,"JP","INVESTMENT","JPY","5877133.05"
"C55457419782927","US","N","2021-07-17 03:43:17",94146221679432,"JP","INVESTMENT","JPY","5900000"
"C55457419782927","US","N","2021-07-27 08:03:39",94146221679432,,"INVESTMENT","JPY","5884046.15"
"C55457419782927","US","N","2021-08-10 10:33:57",24568669167988,"JP","INVESTMENT","USD","66514.95"
"C55457419782927","US","N","2021-08-20 02:44:54",94146221679432,"JP","INVESTMENT","USD","20358.96"
"C55457419782927","US","N","2021-08-21 06:50:20",94146221679432,"JP","INVESTMENT","JPY","5880320.62"
"C55457419782927","US","N","2021-09-21 09:13:40",24568669167988,,"INVESTMENT","USD","65929.17"
"C55457419782927","US","N","2021-09-26 08:28:04",94146221679432,"JP","INVESTMENT","JPY","5878271.1"
"C55457419782927","US","N","2021-09-27 07:11:53",94146221679432,"JP","INVESTMENT","USD","20435.19"
"C55457419782927","US","N","2021-10-01 01:10:30",94146221679432,"JP","INVESTMENT","USD","20186.22"
"C55457419782927","US","N","2021-10-02 17:16:37",24568669167988,"JP","INVESTMENT","JPY","4400000"
"C55457419782927","US","N","2021-10-24 21:07:05",94146221679432,"JP","INVESTMENT","USD","20196.73"
"C55457419782927","US","N","2021-10-25 22:17:52",94146221679432,"JP","INVESTMENT","USD","20407.21"
"C55457419782927","US","N","2021-11-12 06:44:19",94146221679432,"JP","INVESTMENT","JPY","6000000"
"C55457419782927","US","N","2021-11-20 07:15:29",94146221679432,"JP","INVESTMENT","JPY","5880349.17"
"C55457419782927","US","N","2021-12-02 02:32:32",94146221679432,"JP","INVESTMENT","USD","20345.65"
"C55457419782927","US","N","2021-12-05 04:09:28",24568669167988,"JP","INVESTMENT","JPY","4438989.17"
"C55457419782927","US","N","2021-12-05 18:24:35",94146221679432,"JP","INVESTMENT","JPY","5880550.98"
"C55457419782927","US","N","2021-12-19 21:53:52",94146221679432,"JP","INVESTMENT","JPY","5879545.81"
"C55457419782927","US","N","2021-12-20 09:20:44",94146221679432,"JP","INVESTMENT","JPY","5878934.06"
"C55457419782927","US","N","2021-12-29 08:16:59",24568669167988,"JP","INVESTMENT","USD","66360.32"
